8142	Stevan Ognenovski	Parents	Tale Ognenovski	Section	8	Tale Ognenovski, virtuoso of the clarinet and composer	partial	 * Ognenovski, Stevan (2000). Tale Ognenovski, virtuoso of the clarinet and composer	http://nif.dbpedia.org/wiki/en/Stevan_Ognenovski?dbpv=2016-10&nif=phrase&char=7434,7488
8142	Stevan Ognenovski	Parents	Tale Ognenovski	Section	8	"На најпознатиот сајт за џез Тале Огненовски џез-музичар на денот – At the World's Famous Jazz Website Tale Ognenovski Jazz Musician of the Day"	partial	 * Ognenovski, Stevan (2000). Tale Ognenovski, virtuoso of the clarinet and composer. Library of Congress. Skopje, Republic of Macedonia: Matica Makedonska. ISBN 9989-48-312-4. Retrieved 18 December 2009.  * Ognenovski, Stevan (1998a). "The Official Tale Ognenovski Website". Retrieved 27 December 2009.  * Ognenovski, Stevan (2000b). "Biography Book: "Tale Ognenovski Virtuoso of the Clarinet and Composer" – Official Tale Ognenovski Website". Retrieved 27 December 2009.  * Ognenovski, Stevan (2007). "CV of Stevan Ognenovski, MSc – Official Tale Ognenovski Website". Retrieved 27 December 2009.  * "Ministry of Science and Technology: SVIBOR – Collecting Data on Projects in Croatia". Ministry of Science and Technology of Republic of Croatia. 2009. Retrieved 18 December 2009.  * "Ministerstvo znanosi i tehnologije: SVIBOR – Prikupljanje podataka o projektima u RH". Ministry of Science and Technology of Republic of Croatia. 2009. Retrieved 18 December 2009.  * "Tale Ognenovski Artist Discography". The Orchard. 2009. Retrieved 18 December 2009.  * "Jazz, Macedonian Folk Dances and Classical Music". iTunes. 2003. Retrieved 18 December 2009.  * "MOZART and OGNENOVSKI Clarinet Concertos – Tale Ognenovski". iTunes. 2006. Retrieved 18 December 2009.  * "Macedonian Clarinet Jazz Composed By Tale Ognenovski – Tale Ognenovski". iTunes. 2008. Retrieved 18 December 2009.  *  "Jazz, Macedonian Folk Dances and Classical Music – Tale Ognenovski". MySpace. 2009a. Retrieved 18 December 2009.  * "MOZART and OGNENOVSKI Clarinet Concertos – Tale Ognenovski". MySpace. 2009b. Retrieved 18 December 2009.  * "Macedonian Clarinet Jazz Composed By Tale Ognenovski – Tale Ognenovski". MySpace. 2009c. Retrieved 18 December 2009.  * "Jazz, Macedonian Folk Dances and Classical Music – Tale Ognenovski". CD Baby. 2009a. Retrieved 18 December 2009.  * "MOZART and OGNENOVSKI Clarinet Concertos – Tale Ognenovski". CD Baby. 2009b. Retrieved 18 December 2009.  * "Macedonian Clarinet Jazz Composed By Tale Ognenovski – Tale Ognenovski". CD Baby. 2009c. Retrieved 18 December 2009.  * Ognenovski, Stevan (2009a). "Tale Ognenovski Clarinet Solo – Brusnichko Oro Macedonian Folk Dance". YouTube. Retrieved 18 December 2009.  * Ognenovski, Stevan (2009b). "Tale Ognenovski Clarinet Solo – Bukovsko Svadbarsko Oro Macedonian Folk Dance". YouTube. Retrieved 18 December 2009.  *  Ognenovski, Stevan (2009c). "Tale Ognenovski plays Mozart Clarinet Concerto in A Major, K.622: Allegro". YouTube. Retrieved 18 December 2009.  *  Ognenovski, Stevan (2009d). "Tale Ognenovski Concert for Clarinet No. 1 – Macedonian Classical Clarinet Solo". YouTube. Retrieved 18 December 2009.  * Ognenovski, Stevan (2009e). "Tale Ognenovski Jazz Composition No. 1 – Macedonian Jazz Clarinet Solo". YouTube. Retrieved 18 December 2009.  * Ognenovski, Stevan (2009f). "Tale Ognenovski Jazz Composition No. 6 – Macedonian Jazz Clarinet Solo". YouTube. Retrieved 18 December 2009.  * Ognenovski, Stevan (2009g). "Tale Ognenovski Jazz Composition No. 7 – Macedonian Jazz Clarinet Solo". YouTube. Retrieved 18 December 2009.  * Ognenovski, Stevan (2009h). "Tale Ognenovski Mozart Clarinet Concerto in A K.622 III. Rondo Allegro (final movt)". YouTube. Retrieved 18 December 2009.  * Ravanovska-Tulbevska, Rumena (29 July 2009). "Светски џез музичар на денот – World Jazz Musician of the Day Tale Ognenovski". Tea Moderna. Skopje, Republic of Macedonia.  * Gorgievska, Valentina (6 July 2009). "На најпознатиот сајт за џез Тале Огненовски џез-музичар на денот – At the World's Famous Jazz Website Tale Ognenovski Jazz Musician of the Day"	http://nif.dbpedia.org/wiki/en/Stevan_Ognenovski?dbpv=2016-10&nif=phrase&char=10856,11000
8142	Stevan Ognenovski	Parents	Tale Ognenovski	Section	8	"The Official Tale Ognenovski Website"	partial	 * Ognenovski, Stevan (2000). Tale Ognenovski, virtuoso of the clarinet and composer. Library of Congress. Skopje, Republic of Macedonia: Matica Makedonska. ISBN 9989-48-312-4. Retrieved 18 December 2009.  * Ognenovski, Stevan (1998a). "The Official Tale Ognenovski Website"	http://nif.dbpedia.org/wiki/en/Stevan_Ognenovski?dbpv=2016-10&nif=phrase&char=7640,7678
8142	Stevan Ognenovski	Parents	Tale Ognenovski	Section	8	"Tale Ognenovski Artist Discography"	partial	 * Ognenovski, Stevan (2000). Tale Ognenovski, virtuoso of the clarinet and composer. Library of Congress. Skopje, Republic of Macedonia: Matica Makedonska. ISBN 9989-48-312-4. Retrieved 18 December 2009.  * Ognenovski, Stevan (1998a). "The Official Tale Ognenovski Website". Retrieved 27 December 2009.  * Ognenovski, Stevan (2000b). "Biography Book: "Tale Ognenovski Virtuoso of the Clarinet and Composer" – Official Tale Ognenovski Website". Retrieved 27 December 2009.  * Ognenovski, Stevan (2007). "CV of Stevan Ognenovski, MSc – Official Tale Ognenovski Website". Retrieved 27 December 2009.  * "Ministry of Science and Technology: SVIBOR – Collecting Data on Projects in Croatia". Ministry of Science and Technology of Republic of Croatia. 2009. Retrieved 18 December 2009.  * "Ministerstvo znanosi i tehnologije: SVIBOR – Prikupljanje podataka o projektima u RH". Ministry of Science and Technology of Republic of Croatia. 2009. Retrieved 18 December 2009.  * "Tale Ognenovski Artist Discography"	http://nif.dbpedia.org/wiki/en/Stevan_Ognenovski?dbpv=2016-10&nif=phrase&char=8372,8408
8142	Stevan Ognenovski	Parents	Tale Ognenovski	Section	8	"MOZART and OGNENOVSKI Clarinet Concertos – Tale Ognenovski"	partial	 * Ognenovski, Stevan (2000). Tale Ognenovski, virtuoso of the clarinet and composer. Library of Congress. Skopje, Republic of Macedonia: Matica Makedonska. ISBN 9989-48-312-4. Retrieved 18 December 2009.  * Ognenovski, Stevan (1998a). "The Official Tale Ognenovski Website". Retrieved 27 December 2009.  * Ognenovski, Stevan (2000b). "Biography Book: "Tale Ognenovski Virtuoso of the Clarinet and Composer" – Official Tale Ognenovski Website". Retrieved 27 December 2009.  * Ognenovski, Stevan (2007). "CV of Stevan Ognenovski, MSc – Official Tale Ognenovski Website". Retrieved 27 December 2009.  * "Ministry of Science and Technology: SVIBOR – Collecting Data on Projects in Croatia". Ministry of Science and Technology of Republic of Croatia. 2009. Retrieved 18 December 2009.  * "Ministerstvo znanosi i tehnologije: SVIBOR – Prikupljanje podataka o projektima u RH". Ministry of Science and Technology of Republic of Croatia. 2009. Retrieved 18 December 2009.  * "Tale Ognenovski Artist Discography". The Orchard. 2009. Retrieved 18 December 2009.  * "Jazz, Macedonian Folk Dances and Classical Music". iTunes. 2003. Retrieved 18 December 2009.  * "MOZART and OGNENOVSKI Clarinet Concertos – Tale Ognenovski". iTunes. 2006. Retrieved 18 December 2009.  * "Macedonian Clarinet Jazz Composed By Tale Ognenovski – Tale Ognenovski". iTunes. 2008. Retrieved 18 December 2009.  *  "Jazz, Macedonian Folk Dances and Classical Music – Tale Ognenovski". MySpace. 2009a. Retrieved 18 December 2009.  * "MOZART and OGNENOVSKI Clarinet Concertos – Tale Ognenovski". MySpace. 2009b. Retrieved 18 December 2009.  * "Macedonian Clarinet Jazz Composed By Tale Ognenovski – Tale Ognenovski". MySpace. 2009c. Retrieved 18 December 2009.  * "Jazz, Macedonian Folk Dances and Classical Music – Tale Ognenovski". CD Baby. 2009a. Retrieved 18 December 2009.  * "MOZART and OGNENOVSKI Clarinet Concertos – Tale Ognenovski"	http://nif.dbpedia.org/wiki/en/Stevan_Ognenovski?dbpv=2016-10&nif=phrase&char=9248,9308
8142	Stevan Ognenovski	Parents	Tale Ognenovski	Section	8	"MOZART and OGNENOVSKI Clarinet Concertos – Tale Ognenovski"	partial	 * Ognenovski, Stevan (2000). Tale Ognenovski, virtuoso of the clarinet and composer. Library of Congress. Skopje, Republic of Macedonia: Matica Makedonska. ISBN 9989-48-312-4. Retrieved 18 December 2009.  * Ognenovski, Stevan (1998a). "The Official Tale Ognenovski Website". Retrieved 27 December 2009.  * Ognenovski, Stevan (2000b). "Biography Book: "Tale Ognenovski Virtuoso of the Clarinet and Composer" – Official Tale Ognenovski Website". Retrieved 27 December 2009.  * Ognenovski, Stevan (2007). "CV of Stevan Ognenovski, MSc – Official Tale Ognenovski Website". Retrieved 27 December 2009.  * "Ministry of Science and Technology: SVIBOR – Collecting Data on Projects in Croatia". Ministry of Science and Technology of Republic of Croatia. 2009. Retrieved 18 December 2009.  * "Ministerstvo znanosi i tehnologije: SVIBOR – Prikupljanje podataka o projektima u RH". Ministry of Science and Technology of Republic of Croatia. 2009. Retrieved 18 December 2009.  * "Tale Ognenovski Artist Discography". The Orchard. 2009. Retrieved 18 December 2009.  * "Jazz, Macedonian Folk Dances and Classical Music". iTunes. 2003. Retrieved 18 December 2009.  * "MOZART and OGNENOVSKI Clarinet Concertos – Tale Ognenovski"	http://nif.dbpedia.org/wiki/en/Stevan_Ognenovski?dbpv=2016-10&nif=phrase&char=8557,8617
8142	Stevan Ognenovski	Parents	Tale Ognenovski	Section	8	"Macedonian Clarinet Jazz Composed By Tale Ognenovski – Tale Ognenovski"	partial	 * Ognenovski, Stevan (2000). Tale Ognenovski, virtuoso of the clarinet and composer. Library of Congress. Skopje, Republic of Macedonia: Matica Makedonska. ISBN 9989-48-312-4. Retrieved 18 December 2009.  * Ognenovski, Stevan (1998a). "The Official Tale Ognenovski Website". Retrieved 27 December 2009.  * Ognenovski, Stevan (2000b). "Biography Book: "Tale Ognenovski Virtuoso of the Clarinet and Composer" – Official Tale Ognenovski Website". Retrieved 27 December 2009.  * Ognenovski, Stevan (2007). "CV of Stevan Ognenovski, MSc – Official Tale Ognenovski Website". Retrieved 27 December 2009.  * "Ministry of Science and Technology: SVIBOR – Collecting Data on Projects in Croatia". Ministry of Science and Technology of Republic of Croatia. 2009. Retrieved 18 December 2009.  * "Ministerstvo znanosi i tehnologije: SVIBOR – Prikupljanje podataka o projektima u RH". Ministry of Science and Technology of Republic of Croatia. 2009. Retrieved 18 December 2009.  * "Tale Ognenovski Artist Discography". The Orchard. 2009. Retrieved 18 December 2009.  * "Jazz, Macedonian Folk Dances and Classical Music". iTunes. 2003. Retrieved 18 December 2009.  * "MOZART and OGNENOVSKI Clarinet Concertos – Tale Ognenovski". iTunes. 2006. Retrieved 18 December 2009.  * "Macedonian Clarinet Jazz Composed By Tale Ognenovski – Tale Ognenovski"	http://nif.dbpedia.org/wiki/en/Stevan_Ognenovski?dbpv=2016-10&nif=phrase&char=8664,8736
8142	Stevan Ognenovski	Parents	Tale Ognenovski	Section	8	"CV of Stevan Ognenovski, MSc – Official Tale Ognenovski Website"	partial	 * Ognenovski, Stevan (2000). Tale Ognenovski, virtuoso of the clarinet and composer. Library of Congress. Skopje, Republic of Macedonia: Matica Makedonska. ISBN 9989-48-312-4. Retrieved 18 December 2009.  * Ognenovski, Stevan (1998a). "The Official Tale Ognenovski Website". Retrieved 27 December 2009.  * Ognenovski, Stevan (2000b). "Biography Book: "Tale Ognenovski Virtuoso of the Clarinet and Composer" – Official Tale Ognenovski Website". Retrieved 27 December 2009.  * Ognenovski, Stevan (2007). "CV of Stevan Ognenovski, MSc – Official Tale Ognenovski Website"	http://nif.dbpedia.org/wiki/en/Stevan_Ognenovski?dbpv=2016-10&nif=phrase&char=7907,7972
8142	Stevan Ognenovski	Parents	Tale Ognenovski	Section	8	"CD: "Mozart and Ognenovski Clarinet Concertos" – Official Tale Ognenovski Website"	partial	 * Ognenovski, Stevan (2000). Tale Ognenovski, virtuoso of the clarinet and composer. Library of Congress. Skopje, Republic of Macedonia: Matica Makedonska. ISBN 9989-48-312-4. Retrieved 18 December 2009.  * Ognenovski, Stevan (1998a). "The Official Tale Ognenovski Website". Retrieved 27 December 2009.  * Ognenovski, Stevan (2000b). "Biography Book: "Tale Ognenovski Virtuoso of the Clarinet and Composer" – Official Tale Ognenovski Website". Retrieved 27 December 2009.  * Ognenovski, Stevan (2007). "CV of Stevan Ognenovski, MSc – Official Tale Ognenovski Website". Retrieved 27 December 2009.  * "Ministry of Science and Technology: SVIBOR – Collecting Data on Projects in Croatia". Ministry of Science and Technology of Republic of Croatia. 2009. Retrieved 18 December 2009.  * "Ministerstvo znanosi i tehnologije: SVIBOR – Prikupljanje podataka o projektima u RH". Ministry of Science and Technology of Republic of Croatia. 2009. Retrieved 18 December 2009.  * "Tale Ognenovski Artist Discography". The Orchard. 2009. Retrieved 18 December 2009.  * "Jazz, Macedonian Folk Dances and Classical Music". iTunes. 2003. Retrieved 18 December 2009.  * "MOZART and OGNENOVSKI Clarinet Concertos – Tale Ognenovski". iTunes. 2006. Retrieved 18 December 2009.  * "Macedonian Clarinet Jazz Composed By Tale Ognenovski – Tale Ognenovski". iTunes. 2008. Retrieved 18 December 2009.  *  "Jazz, Macedonian Folk Dances and Classical Music – Tale Ognenovski". MySpace. 2009a. Retrieved 18 December 2009.  * "MOZART and OGNENOVSKI Clarinet Concertos – Tale Ognenovski". MySpace. 2009b. Retrieved 18 December 2009.  * "Macedonian Clarinet Jazz Composed By Tale Ognenovski – Tale Ognenovski". MySpace. 2009c. Retrieved 18 December 2009.  * "Jazz, Macedonian Folk Dances and Classical Music – Tale Ognenovski". CD Baby. 2009a. Retrieved 18 December 2009.  * "MOZART and OGNENOVSKI Clarinet Concertos – Tale Ognenovski". CD Baby. 2009b. Retrieved 18 December 2009.  * "Macedonian Clarinet Jazz Composed By Tale Ognenovski – Tale Ognenovski". CD Baby. 2009c. Retrieved 18 December 2009.  * Ognenovski, Stevan (2009a). "Tale Ognenovski Clarinet Solo – Brusnichko Oro Macedonian Folk Dance". YouTube. Retrieved 18 December 2009.  * Ognenovski, Stevan (2009b). "Tale Ognenovski Clarinet Solo – Bukovsko Svadbarsko Oro Macedonian Folk Dance". YouTube. Retrieved 18 December 2009.  *  Ognenovski, Stevan (2009c). "Tale Ognenovski plays Mozart Clarinet Concerto in A Major, K.622: Allegro". YouTube. Retrieved 18 December 2009.  *  Ognenovski, Stevan (2009d). "Tale Ognenovski Concert for Clarinet No. 1 – Macedonian Classical Clarinet Solo". YouTube. Retrieved 18 December 2009.  * Ognenovski, Stevan (2009e). "Tale Ognenovski Jazz Composition No. 1 – Macedonian Jazz Clarinet Solo". YouTube. Retrieved 18 December 2009.  * Ognenovski, Stevan (2009f). "Tale Ognenovski Jazz Composition No. 6 – Macedonian Jazz Clarinet Solo". YouTube. Retrieved 18 December 2009.  * Ognenovski, Stevan (2009g). "Tale Ognenovski Jazz Composition No. 7 – Macedonian Jazz Clarinet Solo". YouTube. Retrieved 18 December 2009.  * Ognenovski, Stevan (2009h). "Tale Ognenovski Mozart Clarinet Concerto in A K.622 III. Rondo Allegro (final movt)". YouTube. Retrieved 18 December 2009.  * Ravanovska-Tulbevska, Rumena (29 July 2009). "Светски џез музичар на денот – World Jazz Musician of the Day Tale Ognenovski". Tea Moderna. Skopje, Republic of Macedonia.  * Gorgievska, Valentina (6 July 2009). "На најпознатиот сајт за џез Тале Огненовски џез-музичар на денот – At the World's Famous Jazz Website Tale Ognenovski Jazz Musician of the Day". Vreme. Skopje, Republic of Macedonia. Retrieved 27 December 2009.  * "CV of Stevan Ognenovski, MSc, Assembly of the Republic of Macedonia". Assembly of the Republic of Macedonia. 2009. Retrieved 18 December 2009.  * Ognenovski, Stevan (2001). "CD: "Jazz, Macedonian Folk Dances and Classical Music" – Official Tale Ognenovski Website". Retrieved 27 December 2009.  * Ognenovski, Stevan (2006). "CD: "Mozart and Ognenovski Clarinet Concertos" – Official Tale Ognenovski Website"	http://nif.dbpedia.org/wiki/en/Stevan_Ognenovski?dbpv=2016-10&nif=phrase&char=11396,11479
8142	Stevan Ognenovski	Parents	Tale Ognenovski	Section	8	"Macedonian Clarinet Jazz Composed By Tale Ognenovski – Tale Ognenovski"	partial	 * Ognenovski, Stevan (2000). Tale Ognenovski, virtuoso of the clarinet and composer. Library of Congress. Skopje, Republic of Macedonia: Matica Makedonska. ISBN 9989-48-312-4. Retrieved 18 December 2009.  * Ognenovski, Stevan (1998a). "The Official Tale Ognenovski Website". Retrieved 27 December 2009.  * Ognenovski, Stevan (2000b). "Biography Book: "Tale Ognenovski Virtuoso of the Clarinet and Composer" – Official Tale Ognenovski Website". Retrieved 27 December 2009.  * Ognenovski, Stevan (2007). "CV of Stevan Ognenovski, MSc – Official Tale Ognenovski Website". Retrieved 27 December 2009.  * "Ministry of Science and Technology: SVIBOR – Collecting Data on Projects in Croatia". Ministry of Science and Technology of Republic of Croatia. 2009. Retrieved 18 December 2009.  * "Ministerstvo znanosi i tehnologije: SVIBOR – Prikupljanje podataka o projektima u RH". Ministry of Science and Technology of Republic of Croatia. 2009. Retrieved 18 December 2009.  * "Tale Ognenovski Artist Discography". The Orchard. 2009. Retrieved 18 December 2009.  * "Jazz, Macedonian Folk Dances and Classical Music". iTunes. 2003. Retrieved 18 December 2009.  * "MOZART and OGNENOVSKI Clarinet Concertos – Tale Ognenovski". iTunes. 2006. Retrieved 18 December 2009.  * "Macedonian Clarinet Jazz Composed By Tale Ognenovski – Tale Ognenovski". iTunes. 2008. Retrieved 18 December 2009.  *  "Jazz, Macedonian Folk Dances and Classical Music – Tale Ognenovski". MySpace. 2009a. Retrieved 18 December 2009.  * "MOZART and OGNENOVSKI Clarinet Concertos – Tale Ognenovski". MySpace. 2009b. Retrieved 18 December 2009.  * "Macedonian Clarinet Jazz Composed By Tale Ognenovski – Tale Ognenovski". MySpace. 2009c. Retrieved 18 December 2009.  * "Jazz, Macedonian Folk Dances and Classical Music – Tale Ognenovski". CD Baby. 2009a. Retrieved 18 December 2009.  * "MOZART and OGNENOVSKI Clarinet Concertos – Tale Ognenovski". CD Baby. 2009b. Retrieved 18 December 2009.  * "Macedonian Clarinet Jazz Composed By Tale Ognenovski – Tale Ognenovski"	http://nif.dbpedia.org/wiki/en/Stevan_Ognenovski?dbpv=2016-10&nif=phrase&char=9357,9429
8142	Stevan Ognenovski	Parents	Tale Ognenovski	Section	8	"CD: "Jazz, Macedonian Folk Dances and Classical Music" – Official Tale Ognenovski Website"	partial	 * Ognenovski, Stevan (2000). Tale Ognenovski, virtuoso of the clarinet and composer. Library of Congress. Skopje, Republic of Macedonia: Matica Makedonska. ISBN 9989-48-312-4. Retrieved 18 December 2009.  * Ognenovski, Stevan (1998a). "The Official Tale Ognenovski Website". Retrieved 27 December 2009.  * Ognenovski, Stevan (2000b). "Biography Book: "Tale Ognenovski Virtuoso of the Clarinet and Composer" – Official Tale Ognenovski Website". Retrieved 27 December 2009.  * Ognenovski, Stevan (2007). "CV of Stevan Ognenovski, MSc – Official Tale Ognenovski Website". Retrieved 27 December 2009.  * "Ministry of Science and Technology: SVIBOR – Collecting Data on Projects in Croatia". Ministry of Science and Technology of Republic of Croatia. 2009. Retrieved 18 December 2009.  * "Ministerstvo znanosi i tehnologije: SVIBOR – Prikupljanje podataka o projektima u RH". Ministry of Science and Technology of Republic of Croatia. 2009. Retrieved 18 December 2009.  * "Tale Ognenovski Artist Discography". The Orchard. 2009. Retrieved 18 December 2009.  * "Jazz, Macedonian Folk Dances and Classical Music". iTunes. 2003. Retrieved 18 December 2009.  * "MOZART and OGNENOVSKI Clarinet Concertos – Tale Ognenovski". iTunes. 2006. Retrieved 18 December 2009.  * "Macedonian Clarinet Jazz Composed By Tale Ognenovski – Tale Ognenovski". iTunes. 2008. Retrieved 18 December 2009.  *  "Jazz, Macedonian Folk Dances and Classical Music – Tale Ognenovski". MySpace. 2009a. Retrieved 18 December 2009.  * "MOZART and OGNENOVSKI Clarinet Concertos – Tale Ognenovski". MySpace. 2009b. Retrieved 18 December 2009.  * "Macedonian Clarinet Jazz Composed By Tale Ognenovski – Tale Ognenovski". MySpace. 2009c. Retrieved 18 December 2009.  * "Jazz, Macedonian Folk Dances and Classical Music – Tale Ognenovski". CD Baby. 2009a. Retrieved 18 December 2009.  * "MOZART and OGNENOVSKI Clarinet Concertos – Tale Ognenovski". CD Baby. 2009b. Retrieved 18 December 2009.  * "Macedonian Clarinet Jazz Composed By Tale Ognenovski – Tale Ognenovski". CD Baby. 2009c. Retrieved 18 December 2009.  * Ognenovski, Stevan (2009a). "Tale Ognenovski Clarinet Solo – Brusnichko Oro Macedonian Folk Dance". YouTube. Retrieved 18 December 2009.  * Ognenovski, Stevan (2009b). "Tale Ognenovski Clarinet Solo – Bukovsko Svadbarsko Oro Macedonian Folk Dance". YouTube. Retrieved 18 December 2009.  *  Ognenovski, Stevan (2009c). "Tale Ognenovski plays Mozart Clarinet Concerto in A Major, K.622: Allegro". YouTube. Retrieved 18 December 2009.  *  Ognenovski, Stevan (2009d). "Tale Ognenovski Concert for Clarinet No. 1 – Macedonian Classical Clarinet Solo". YouTube. Retrieved 18 December 2009.  * Ognenovski, Stevan (2009e). "Tale Ognenovski Jazz Composition No. 1 – Macedonian Jazz Clarinet Solo". YouTube. Retrieved 18 December 2009.  * Ognenovski, Stevan (2009f). "Tale Ognenovski Jazz Composition No. 6 – Macedonian Jazz Clarinet Solo". YouTube. Retrieved 18 December 2009.  * Ognenovski, Stevan (2009g). "Tale Ognenovski Jazz Composition No. 7 – Macedonian Jazz Clarinet Solo". YouTube. Retrieved 18 December 2009.  * Ognenovski, Stevan (2009h). "Tale Ognenovski Mozart Clarinet Concerto in A K.622 III. Rondo Allegro (final movt)". YouTube. Retrieved 18 December 2009.  * Ravanovska-Tulbevska, Rumena (29 July 2009). "Светски џез музичар на денот – World Jazz Musician of the Day Tale Ognenovski". Tea Moderna. Skopje, Republic of Macedonia.  * Gorgievska, Valentina (6 July 2009). "На најпознатиот сајт за џез Тале Огненовски џез-музичар на денот – At the World's Famous Jazz Website Tale Ognenovski Jazz Musician of the Day". Vreme. Skopje, Republic of Macedonia. Retrieved 27 December 2009.  * "CV of Stevan Ognenovski, MSc, Assembly of the Republic of Macedonia". Assembly of the Republic of Macedonia. 2009. Retrieved 18 December 2009.  * Ognenovski, Stevan (2001). "CD: "Jazz, Macedonian Folk Dances and Classical Music" – Official Tale Ognenovski Website"	http://nif.dbpedia.org/wiki/en/Stevan_Ognenovski?dbpv=2016-10&nif=phrase&char=11245,11336
8142	Stevan Ognenovski	Parents	Tale Ognenovski	Section	8	"Tale Ognenovski Jazz Composition No. 1 – Macedonian Jazz Clarinet Solo"	partial	 * Ognenovski, Stevan (2000). Tale Ognenovski, virtuoso of the clarinet and composer. Library of Congress. Skopje, Republic of Macedonia: Matica Makedonska. ISBN 9989-48-312-4. Retrieved 18 December 2009.  * Ognenovski, Stevan (1998a). "The Official Tale Ognenovski Website". Retrieved 27 December 2009.  * Ognenovski, Stevan (2000b). "Biography Book: "Tale Ognenovski Virtuoso of the Clarinet and Composer" – Official Tale Ognenovski Website". Retrieved 27 December 2009.  * Ognenovski, Stevan (2007). "CV of Stevan Ognenovski, MSc – Official Tale Ognenovski Website". Retrieved 27 December 2009.  * "Ministry of Science and Technology: SVIBOR – Collecting Data on Projects in Croatia". Ministry of Science and Technology of Republic of Croatia. 2009. Retrieved 18 December 2009.  * "Ministerstvo znanosi i tehnologije: SVIBOR – Prikupljanje podataka o projektima u RH". Ministry of Science and Technology of Republic of Croatia. 2009. Retrieved 18 December 2009.  * "Tale Ognenovski Artist Discography". The Orchard. 2009. Retrieved 18 December 2009.  * "Jazz, Macedonian Folk Dances and Classical Music". iTunes. 2003. Retrieved 18 December 2009.  * "MOZART and OGNENOVSKI Clarinet Concertos – Tale Ognenovski". iTunes. 2006. Retrieved 18 December 2009.  * "Macedonian Clarinet Jazz Composed By Tale Ognenovski – Tale Ognenovski". iTunes. 2008. Retrieved 18 December 2009.  *  "Jazz, Macedonian Folk Dances and Classical Music – Tale Ognenovski". MySpace. 2009a. Retrieved 18 December 2009.  * "MOZART and OGNENOVSKI Clarinet Concertos – Tale Ognenovski". MySpace. 2009b. Retrieved 18 December 2009.  * "Macedonian Clarinet Jazz Composed By Tale Ognenovski – Tale Ognenovski". MySpace. 2009c. Retrieved 18 December 2009.  * "Jazz, Macedonian Folk Dances and Classical Music – Tale Ognenovski". CD Baby. 2009a. Retrieved 18 December 2009.  * "MOZART and OGNENOVSKI Clarinet Concertos – Tale Ognenovski". CD Baby. 2009b. Retrieved 18 December 2009.  * "Macedonian Clarinet Jazz Composed By Tale Ognenovski – Tale Ognenovski". CD Baby. 2009c. Retrieved 18 December 2009.  * Ognenovski, Stevan (2009a). "Tale Ognenovski Clarinet Solo – Brusnichko Oro Macedonian Folk Dance". YouTube. Retrieved 18 December 2009.  * Ognenovski, Stevan (2009b). "Tale Ognenovski Clarinet Solo – Bukovsko Svadbarsko Oro Macedonian Folk Dance". YouTube. Retrieved 18 December 2009.  *  Ognenovski, Stevan (2009c). "Tale Ognenovski plays Mozart Clarinet Concerto in A Major, K.622: Allegro". YouTube. Retrieved 18 December 2009.  *  Ognenovski, Stevan (2009d). "Tale Ognenovski Concert for Clarinet No. 1 – Macedonian Classical Clarinet Solo". YouTube. Retrieved 18 December 2009.  * Ognenovski, Stevan (2009e). "Tale Ognenovski Jazz Composition No. 1 – Macedonian Jazz Clarinet Solo"	http://nif.dbpedia.org/wiki/en/Stevan_Ognenovski?dbpv=2016-10&nif=phrase&char=10093,10165
