0	Samuel Simons	CityOfResidence	Bridgeport, Connecticut	Section	1	Bridgeport, Connecticut	exact	He was born in Bridgeport, Connecticut	http://nif.dbpedia.org/wiki/en/Samuel_Simons?dbpv=2016-10&nif=phrase&char=271,294
6546	Anne Clutterbuck	CityOfResidence	Houston	Section	3	Houston City Council Committee on Public Safety and Homeland Security	partial	 *  Houston City Council Committee on Budget and Fiscal Affairs  *  Houston City Council Committee on Development and Regulatory Affairs  *  Houston City Council Committee on Ethics and Council Governance  *  Houston City Council Committee on Flooding and Drainage  *  Houston City Council Committee on Neighborhood Protection and Quality of Life  *  Houston City Council Committee on Public Safety and Homeland Security	http://nif.dbpedia.org/wiki/en/Anne_Clutterbuck?dbpv=2016-10&nif=phrase&char=5372,5442
6546	Anne Clutterbuck	CityOfResidence	Houston	Section	3	Houston City Council Committee on Flooding and Drainage	partial	 *  Houston City Council Committee on Budget and Fiscal Affairs  *  Houston City Council Committee on Development and Regulatory Affairs  *  Houston City Council Committee on Ethics and Council Governance  *  Houston City Council Committee on Flooding and Drainage	http://nif.dbpedia.org/wiki/en/Anne_Clutterbuck?dbpv=2016-10&nif=phrase&char=5230,5286
6546	Anne Clutterbuck	CityOfResidence	Houston	Abstract	0	Houston City Council	partial	Anne was elected to three terms on Houston City Council	http://nif.dbpedia.org/wiki/en/Anne_Clutterbuck?dbpv=2016-10&nif=phrase&char=534,554
6546	Anne Clutterbuck	CityOfResidence	Houston	Abstract	0	Houston-Galveston Area Council	partial	Anne was elected to three terms on Houston City Council, where she served from January 2006 through 2011, when she was term limited. While on city council, she served as chair of the Budget & Fiscal Affairs Committee and as mayor pro tempore. She also represented the City of Houston as a director of the Houston-Galveston Area Council	http://nif.dbpedia.org/wiki/en/Anne_Clutterbuck?dbpv=2016-10&nif=phrase&char=804,834
6546	Anne Clutterbuck	CityOfResidence	Houston	Section	1	University of Houston Law Center	partial	Clutterbuck attended Bunker Hill Elementary School, Spring Branch Junior High School, and Memorial High School (Hedwig Village, Texas). She graduated with a B.A. from Baylor University, and after two years in Washington D.C., she went on to earn a law degree from the University of Houston Law Center	http://nif.dbpedia.org/wiki/en/Anne_Clutterbuck?dbpv=2016-10&nif=phrase&char=1955,1987
6546	Anne Clutterbuck	CityOfResidence	Houston	Section	1	Houston	exact	She has worked many years for the community both as a volunteer as well as in public service. Clutterbuck has over 15 years experience working on federal legislative issues, including seven years as the District Director for Congressman William Reynolds Archer, Jr., where her key duties included overseeing constituent services and flood control issues for Texas's 7th congressional district. Clutterbuck was an active volunteer in her neighborhood Civic Club where she served as president for 2 years. Until 1989, she was a part owner of 5-P Photographic Processing, the leading professional photographic processing plant in the region, employing over 75 people in 4 locations and providing quality processing to Houston	http://nif.dbpedia.org/wiki/en/Anne_Clutterbuck?dbpv=2016-10&nif=word&char=2704,2711
6547	Chachi Gonzales	CityOfResidence	Houston	Section	1	Houston	exact	Olivia Irene "Chachi" Gonzales, of Mexican descent, was born in Houston	http://nif.dbpedia.org/wiki/en/Chachi_Gonzales?dbpv=2016-10&nif=word&char=330,337
6550	Waseem Akhtar	CityOfResidence	Karachi	Section	2	Karachi	exact	Waseem Akhtar became Mayor of Karachi	http://nif.dbpedia.org/wiki/en/Waseem_Akhtar?dbpv=2016-10&nif=word&char=644,651
6550	Waseem Akhtar	CityOfResidence	Karachi	Abstract	0	Mayor of Karachi	partial	Waseem Akhtar (Urdu: وسیم اختر) (born: November 25, 1955) is a Pakistani politician of Muttahida Qaumi Movement who is current but dysfunctional Mayor of Karachi	http://nif.dbpedia.org/wiki/en/Waseem_Akhtar?dbpv=2016-10&nif=phrase&char=145,161
6551	Jahangir Khan	CityOfResidence	Karachi	Abstract	0	Karachi	exact	Jahangir Khan, HI, (Pashto: جهانگير خان‎)born 10 December 1963 in Karachi	http://nif.dbpedia.org/wiki/en/Jahangir_Khan?dbpv=2016-10&nif=word&char=66,73
6551	Jahangir Khan	CityOfResidence	Karachi	Section	4	Karachi	exact	Jahangir and his family originate from a village near Peshawar named Nawakille SWABI ( نواں کلی صوابی )(sometimes spelled "Noakili"). He currently lives in Karachi	http://nif.dbpedia.org/wiki/en/Jahangir_Khan?dbpv=2016-10&nif=word&char=8582,8589
6555	Ted Sarandos	CityOfResidence	Los Angeles	Section	4	Los Angeles Film Festival	partial	 *  Academy of Television Arts & Sciences, Executive Committee Appointee (2015), Member  *  Digital Entertainment Group, Retail Advisory Board  *  Exploring The Arts, Board of Trustees  *  International Documentary Association, Trustee  *  Los Angeles Greek Film Festival, Advisory Board  *  Los Angeles Film Festival	http://nif.dbpedia.org/wiki/en/Ted_Sarandos?dbpv=2016-10&nif=phrase&char=7237,7263
6555	Ted Sarandos	CityOfResidence	Los Angeles	Section	6	Los Angeles	exact	Sarandos married Michelle Sarandos, his first wife, with whom he had two children, Sarah and Tony. In 2009, Sarandos married former United States Ambassador to the Bahamas (2009-2011), Nicole Avant, the daughter of former Motown Chairman Clarence Avant. Producer Lawrence Bender introduced Sarandos to Avant. Sarandos and his wife live in the Hancock Park neighborhood of Los Angeles	http://nif.dbpedia.org/wiki/en/Ted_Sarandos?dbpv=2016-10&nif=phrase&char=8032,8043
6556	Camilla Luddington	CityOfResidence	Los Angeles	Section	1	Los Angeles	exact	When she was 19, she enrolled in Susquehanna University in Pennsylvania. However, Luddington had not been to the university before she came to study, and after six months she left and transferred to the New York Film Academy. She was part of the school's first one-year acting class program in 2003. After her acting studies, Luddington then returned to England before moving to Los Angeles	http://nif.dbpedia.org/wiki/en/Camilla_Luddington?dbpv=2016-10&nif=phrase&char=1187,1198
6559	Andreas Vinciguerra	CityOfResidence	Malmö	Section	1.2	Malmö, Sweden	partial	In the 2009 World Group Playoffs in March 2009, Sweden faced Israel in Vinciguerra's hometown. Dudi Sela first defeated Vinciguerra 11-9 in the fifth. Harel Levy then beat Vinciguerra in the decisive final match in a marathon 3 hour, 44 minutes, 8-6 in the fifth, to lead the Israeli team to a come-from-behind 3-2 victory over the 7-time Davis Cup champion Swedes at Baltic Hall in Malmö, Sweden	http://nif.dbpedia.org/wiki/en/Andreas_Vinciguerra?dbpv=2016-10&nif=phrase&char=1159,1172
6560	Fredrik Jonsson	CityOfResidence	Malmö	Abstract	0	Malmö	exact	Fredrik Jonsson (born 28 March 1977 in Malmö	http://nif.dbpedia.org/wiki/en/Fredrik_Jonsson?dbpv=2016-10&nif=word&char=39,44
6562	Niranjan Hiranandani	CityOfResidence	Mumbai	Section	1	Mumbai	exact	Niranjan was born (1950) in Mumbai	http://nif.dbpedia.org/wiki/en/Niranjan_Hiranandani?dbpv=2016-10&nif=word&char=275,281
6562	Niranjan Hiranandani	CityOfResidence	Mumbai	Section	1	Mumbai	exact	Niranjan was born (1950) in Mumbai. His father was Lakhumal Hiranand Hiranandani, ENT surgeon and Padma Bhushan recipient from Government of India. Niranjan elder brother is Navin and younger brother Surendra Hiranandani. Niranjan finished schooling from Campion School,Mumbai and bachelor’s in commerce from Sydenham College Mumbai. Nirajan is Chartered Accountant from Institute of Chartered Accountants of India. Niranjan first job was as an accounting teacher. In 1981 he started his first business setting up textile weaving unit in Kandivali Mumbai	http://nif.dbpedia.org/wiki/en/Niranjan_Hiranandani?dbpv=2016-10&nif=word&char=795,801
6562	Niranjan Hiranandani	CityOfResidence	Mumbai	Section	1	Campion School,Mumbai	partial	Niranjan was born (1950) in Mumbai. His father was Lakhumal Hiranand Hiranandani, ENT surgeon and Padma Bhushan recipient from Government of India. Niranjan elder brother is Navin and younger brother Surendra Hiranandani. Niranjan finished schooling from Campion School,Mumbai	http://nif.dbpedia.org/wiki/en/Niranjan_Hiranandani?dbpv=2016-10&nif=phrase&char=502,523
6565	Parineeta Borthakur	CityOfResidence	Mumbai	Section	1	Mumbai University	partial	Parineeta Borthakur was born in Diphu, but grew up in Duliajan, Assam. She has done her high secondary education from Cotton College and later on shifted to Mumbai for her graduation from Sophia College, and masters from Mumbai University	http://nif.dbpedia.org/wiki/en/Parineeta_Borthakur?dbpv=2016-10&nif=phrase&char=825,842
6565	Parineeta Borthakur	CityOfResidence	Mumbai	Section	1	Mumbai	exact	Parineeta Borthakur was born in Diphu, but grew up in Duliajan, Assam. She has done her high secondary education from Cotton College and later on shifted to Mumbai	http://nif.dbpedia.org/wiki/en/Parineeta_Borthakur?dbpv=2016-10&nif=word&char=761,767
6568	Ram Kondilkar	CityOfResidence	Mumbai	Abstract	0	Mumbai	exact	Ram Kondilkar is a Marathi publicist based in Mumbai	http://nif.dbpedia.org/wiki/en/Ram_Kondilkar?dbpv=2016-10&nif=word&char=46,52
6569	Rucha Dighe	CityOfResidence	Mumbai	Abstract	0	Mumbai	exact	Rucha Pataka Dighe (Hindi: ऋचा फाटक दिघे, Rucā Phāṭaka Dighē born November 11, 1988 in Mumbai	http://nif.dbpedia.org/wiki/en/Rucha_Dighe?dbpv=2016-10&nif=word&char=87,93
6575	Danny Denzongpa	CityOfResidence	Mumbai	Section	4	Mumbai	exact	Danny, who married Gawa Denzongpa, a Sikkimese princess and niece of the last chogyal from his hometown of Gangtok, currently resides in Juhu, Mumbai	http://nif.dbpedia.org/wiki/en/Danny_Denzongpa?dbpv=2016-10&nif=word&char=8508,8514
6576	Dilip Joshi	CityOfResidence	Mumbai	Section	1	Mumbai	exact	Born into a Gujarati family from Porbandar, Joshi obtained a degree in Bachelor of Commerce (B.Com.) from N.M. College of Commerce and Economics, Mumbai	http://nif.dbpedia.org/wiki/en/Dilip_Joshi?dbpv=2016-10&nif=word&char=412,418
6577	Dilip Kumar	CityOfResidence	Mumbai	Section	5	Sheriff of Mumbai	partial	Kumar was appointed Sheriff of Mumbai	http://nif.dbpedia.org/wiki/en/Dilip_Kumar?dbpv=2016-10&nif=phrase&char=11645,11662
6578	Esha Deol	CityOfResidence	Mumbai	Section	3	Mumbai	exact	Esha Deol was born in Mumbai	http://nif.dbpedia.org/wiki/en/Esha_Deol?dbpv=2016-10&nif=word&char=8938,8944
6582	Graeme Segal	CityOfResidence	Oxford	Section	2	Mathematical Institute, University of Oxford	partial	 *  Dr Graeme Segal FRS, Mathematical Institute, University of Oxford	http://nif.dbpedia.org/wiki/en/Graeme_Segal?dbpv=2016-10&nif=phrase&char=1253,1297
6582	Graeme Segal	CityOfResidence	Oxford	Abstract	0	St Catherine's College, Oxford	partial	Segal was educated at the University of Sydney, where he received his BSc degree in 1961. He went on to receive his D.Phil. in 1967 from St Catherine's College, Oxford	http://nif.dbpedia.org/wiki/en/Graeme_Segal?dbpv=2016-10&nif=phrase&char=259,289
6582	Graeme Segal	CityOfResidence	Oxford	Abstract	0	University of Oxford	partial	Graeme Bryce Segal FRS (born 21 December 1941) is an Australian mathematician, and professor at the University of Oxford	http://nif.dbpedia.org/wiki/en/Graeme_Segal?dbpv=2016-10&nif=phrase&char=100,120
6582	Graeme Segal	CityOfResidence	Oxford	Abstract	0	All Souls College, Oxford	partial	Segal was an Invited Speaker at the ICM in 1970 in Nice and in 1990 in Kyoto. He was elected a Fellow of the Royal Society in 1982 and an Emeritus Fellow of All Souls College, Oxford	http://nif.dbpedia.org/wiki/en/Graeme_Segal?dbpv=2016-10&nif=phrase&char=961,986
6586	Angelo Celli	CityOfResidence	Rome	Abstract	0	Sapienza University of Rome	partial	Angelo Celli (25 March 1857 – 2 November 1914) was an Italian physician, hygienist, parasitologist and philanthropist known for his pioneering works in malarial parasite and control of malaria. He was Professor of Hygiene at the University of Palermo, and then at the Sapienza University of Rome	http://nif.dbpedia.org/wiki/en/Angelo_Celli?dbpv=2016-10&nif=phrase&char=268,295
6586	Angelo Celli	CityOfResidence	Rome	Section	1	Sapienza University of Rome	partial	Angelo Celli graduated in medicine in 1878 at the Sapienza University of Rome	http://nif.dbpedia.org/wiki/en/Angelo_Celli?dbpv=2016-10&nif=phrase&char=870,897
6587	Francesco Gaetano Caltagirone	CityOfResidence	Rome	Section	1	Rome	exact	Francesco Gaetano Caltagirone was born in Rome	http://nif.dbpedia.org/wiki/en/Francesco_Gaetano_Caltagirone?dbpv=2016-10&nif=word&char=488,492
6588	Gianfranco Fini	CityOfResidence	Rome	Section	1.1	Rome	exact	Fini was born on January 3, 1952 in Bologna. His grandfather, a communist activist, died in 1970. His father, Argenio "Sergio" Fini (Bologna 1923 - Rome	http://nif.dbpedia.org/wiki/en/Gianfranco_Fini?dbpv=2016-10&nif=word&char=549,553
6588	Gianfranco Fini	CityOfResidence	Rome	Section	1.1	march on Rome	partial	His mother, Erminia Marani (Ferrara 1926 - Rome 2008), was the daughter of Antonio Marani, who took part along with Italo Balbo in the march on Rome	http://nif.dbpedia.org/wiki/en/Gianfranco_Fini?dbpv=2016-10&nif=phrase&char=994,1007
6589	Giorgia Meloni	CityOfResidence	Rome	Section	1	Rome	exact	Meloni was born in Rome	http://nif.dbpedia.org/wiki/en/Giorgia_Meloni?dbpv=2016-10&nif=word&char=438,442
6589	Giorgia Meloni	CityOfResidence	Rome	Section	1	Rome	exact	In November 2012, she announced her bid to contest the leadership of the People of Freedom party against Angelino Alfano, in contrast with the party's support of the Monti Cabinet. After the cancellation of the primaries, she teamed up with fellow MP Guido Crosetto for an anti-Monti policy, asking for renewal within the party and being also critical of the leadership of Silvio Berlusconi. In December 2012, both MPs left the party to become founding member of a new political movement named "Fratelli d'Italia" (Brothers of Italy), a name borrowed from the words of the Italian National Anthem. Since 2015 she is allied with Matteo Salvini. Giorgia Meloni was candidate for mayor of Rome	http://nif.dbpedia.org/wiki/en/Giorgia_Meloni?dbpv=2016-10&nif=word&char=2018,2022
6591	Zhang Changhong	CityOfResidence	Shanghai	Section	3	Shanghai	exact	He is married and lives in Shanghai	http://nif.dbpedia.org/wiki/en/Zhang_Changhong?dbpv=2016-10&nif=word&char=437,445
6592	Richard Ling	CityOfResidence	Singapore	Section	1	Singapore	exact	Rich Ling is a fourth generation Coloradoan who grew up near Brighton, Colorado. He earned his Ph.D. in sociology from the University of Colorado, Boulder, in 1984. He has taught at the University of Wyoming in Laramie at IT University of Copenhagen and most recently at Nanyang Technological University in Singapore	http://nif.dbpedia.org/wiki/en/Richard_Ling?dbpv=2016-10&nif=word&char=1023,1032
6594	Raj Kumar Singh Gautam	CityOfResidence	Varanasi	Section	1	Varanasi	exact	Dr. Raj Kumar Singh Gautam was born in Ghazipur, Uttar Pradesh, India 1966 to Shri Ranvijay Singh and Shrimati Radhika Devi. He studied at Udai Pratap College in Varanasi	http://nif.dbpedia.org/wiki/en/Raj_Kumar_Singh_Gautam?dbpv=2016-10&nif=word&char=443,451
6595	Zhang Shiping (businessman)	CityOfResidence	Binzhou	Section	3	Binzhou	exact	He is married with three children and lives in Binzhou	http://nif.dbpedia.org/wiki/en/Zhang_Shiping_(businessman)?dbpv=2016-10&nif=word&char=385,392
6596	Emre Korkmaz	CityOfResidence	Istanbul	Abstract	0	Istanbul	exact	Emre Korkmaz (born 19 June 1986 in Istanbul	http://nif.dbpedia.org/wiki/en/Emre_Korkmaz?dbpv=2016-10&nif=word&char=35,43
6597	Bhupinder Singh Hooda	CityOfResidence	Rohtak	Section	1	Rohtak	exact	Bhupinder Singh Hooda was born to Ranbir Singh Hooda and Har Devi Hooda at the Sanghi village in Rohtak	http://nif.dbpedia.org/wiki/en/Bhupinder_Singh_Hooda?dbpv=2016-10&nif=word&char=851,857
6598	Deepender Singh Hooda	CityOfResidence	Rohtak	Abstract	0	Rohtak	exact	Deepender Singh Hooda (born 4 January 1978) has twice served as a member of parliament in India, where he represents the Indian National Congress from the Rohtak	http://nif.dbpedia.org/wiki/en/Deepender_Singh_Hooda?dbpv=2016-10&nif=word&char=155,161
6599	Ruslan Fazlyev	CityOfResidence	Ulyanovsk	Section	2	Ulyanovsk	exact	Ruslan claims that he became an entrepreneur only because there was no job for him in Ulyanovsk	http://nif.dbpedia.org/wiki/en/Ruslan_Fazlyev?dbpv=2016-10&nif=word&char=1178,1187
6599	Ruslan Fazlyev	CityOfResidence	Ulyanovsk	Section	1	Ulyanovsk State Technical University	partial	Fazlyev born in Oktyabrsky, Republic of Bashkortostan. Ruslan has been programming since he was seven years old. At first, he used pen and paper. His first personal computer had no screen. Despite all the hardships, Ruslan practised reverse engineering of software and created simple games. In 1997—1999, he studied at Ulyanovsk State Technical University	http://nif.dbpedia.org/wiki/en/Ruslan_Fazlyev?dbpv=2016-10&nif=phrase&char=890,926
6601	Rezene Ayalew	CityOfResidence	Addis Ababa	Abstract	0	Addis Ababa	exact	Hoping to contribute in the rapid construction development of his country, He established grade 1 Construction company called Raycon Construction in 2008 and since then, his company has been working in water work related constructions and lately in building constructions where his fourth company [Tsemex Hotels and Business] is developing an Internationally recognized five star hotel called Crowne Plaza Addis Ababa	http://nif.dbpedia.org/wiki/en/Rezene_Ayalew?dbpv=2016-10&nif=phrase&char=1391,1402
6602	Paul Overgaard	CityOfResidence	Albert Lea, Minnesota	Section	4	Albert Lea, Minnesota	exact	Overgaard is married to his wife, Janet. They have five daughters and live in Albert Lea, Minnesota	http://nif.dbpedia.org/wiki/en/Paul_Overgaard?dbpv=2016-10&nif=phrase&char=3186,3207
6602	Paul Overgaard	CityOfResidence	Albert Lea, Minnesota	Section	1	Albert Lea, Minnesota	exact	Born in Albert Lea, Minnesota	http://nif.dbpedia.org/wiki/en/Paul_Overgaard?dbpv=2016-10&nif=phrase&char=446,467
6603	Ron Kraus	CityOfResidence	Albert Lea, Minnesota	Section	4	Albert Lea, Minnesota	exact	Kraus is married to his wife, Kathy. They have 2 kids, Chad(b. 1982) and John(b. 1985). They formerly resided in Albert Lea, Minnesota	http://nif.dbpedia.org/wiki/en/Ron_Kraus?dbpv=2016-10&nif=phrase&char=3353,3374
6603	Ron Kraus	CityOfResidence	Albert Lea, Minnesota	Section	2	Albert Lea, Minnesota	exact	Kraus attended Mankato State University, Saint Mary's College, and University of Minnesota Duluth where he studied business and political science. In 1981 Kraus founded Kraus Petroleum. He bought his first Dairy Queen in 1988. Kraus changed the name of his business to Kraus Foods. Kraus served as Chair of the Albert Lea/Freeborn County Chamber of Commerce. Kraus also served on the Albert Lea Planning Commission and the Community Foundation Board. Kraus became a successful business owner running an empire of 41 Dairy Queen restaurants in Minnesota, Iowa, Wisconsin, and Florida and two Convenience Stores called Korner Mart in Albert Lea, Minnesota	http://nif.dbpedia.org/wiki/en/Ron_Kraus?dbpv=2016-10&nif=phrase&char=1388,1409
6605	Sumner Lipman	CityOfResidence	Augusta, Maine	Abstract	0	Augusta, Maine	exact	Sumner H. Lipman was an American politician and attorney from Maine. Lipman, a Republican from Augusta, Maine	http://nif.dbpedia.org/wiki/en/Sumner_Lipman?dbpv=2016-10&nif=phrase&char=95,109
6606	Pat Piper (politician)	CityOfResidence	Austin, Minnesota	Section	5	Austin, Minnesota	exact	Piper was single and lived in Austin, Minnesota	http://nif.dbpedia.org/wiki/en/Pat_Piper_(politician)?dbpv=2016-10&nif=phrase&char=6451,6468
6608	Jim Rossignol	CityOfResidence	Bath, Somerset	Section	1.3	Bath, Somerset	exact	Rossignol lives with his fiancee Amanda Ricaud and their 2 children in Bath, Somerset	http://nif.dbpedia.org/wiki/en/Jim_Rossignol?dbpv=2016-10&nif=phrase&char=791,805
6609	Tommy Garrett (politician)	CityOfResidence	Bellevue, Nebraska	Section	1	Bellevue, Nebraska	exact	In the Air Force, Garrett worked in the field of intelligence. He served overseas in Operation Desert Storm and in Operation Iraqi Freedom. Garrett and his family moved 17 times during his 26 years in the military, ending at Offutt Air Force Base in Bellevue, Nebraska	http://nif.dbpedia.org/wiki/en/Tommy_Garrett_(politician)?dbpv=2016-10&nif=phrase&char=1184,1202
6610	Bruno Soares	CityOfResidence	Belo Horizonte	Abstract	0	Belo Horizonte	exact	Bruno Fraga Soares (born February 27, 1982, in Belo Horizonte	http://nif.dbpedia.org/wiki/en/Bruno_Soares?dbpv=2016-10&nif=phrase&char=184,198
6612	David Polak	CityOfResidence	Beverly Hills, California	Abstract	0	Beverly Hills, California	exact	David Polak is an American business executive and philanthropist from Beverly Hills, California	http://nif.dbpedia.org/wiki/en/David_Polak?dbpv=2016-10&nif=phrase&char=70,95
6616	Mary Carpenter	CityOfResidence	Bristol	Section	9	Bristol Record Office	partial	Papers and correspondence of Mary Carpenter, the Red Lodge Reformatory, and the Kingswood Reformatory are held by Bristol Record Office	http://nif.dbpedia.org/wiki/en/Mary_Carpenter?dbpv=2016-10&nif=phrase&char=14273,14294
6616	Mary Carpenter	CityOfResidence	Bristol	Section	6	Bristol Cathedral	partial	Carpenter never married, but she did adopt a five-year-old girl, Rosanna in 1858. She died, in her sleep, at the Red Lodge in June 1877 and was buried at Arnos Vale Cemetery. Her funeral cortège was half a mile long. A public meeting in October 1877 raised £2,700 to be spent on her reform schools and a memorial in Bristol Cathedral	http://nif.dbpedia.org/wiki/en/Mary_Carpenter?dbpv=2016-10&nif=phrase&char=12247,12264
6616	Mary Carpenter	CityOfResidence	Bristol	Abstract	0	Bristol	exact	Mary Carpenter (3 April 1807 – 14 June 1877) was an English educational and social reformer. The daughter of a Unitarian minister, she founded a ragged school and reformatories, bringing previously unavailable educational opportunities to poor children and young offenders in Bristol	http://nif.dbpedia.org/wiki/en/Mary_Carpenter?dbpv=2016-10&nif=word&char=276,283
6616	Mary Carpenter	CityOfResidence	Bristol	Abstract	0	Bristol Cathedral	partial	Carpenter publicly supported women's suffrage in her later years and also campaigned for female access to higher education. She is buried in Arnos Vale Cemetery in Bristol and has a memorial in the North transept of Bristol Cathedral	http://nif.dbpedia.org/wiki/en/Mary_Carpenter?dbpv=2016-10&nif=phrase&char=1167,1184
6617	Huck Gutman	CityOfResidence	Burlington, Vermont	Section	3	Burlington, Vermont	exact	Gutman has a wife, Bertha, also known as Buff. They have children. They reside in Burlington, Vermont	http://nif.dbpedia.org/wiki/en/Huck_Gutman?dbpv=2016-10&nif=phrase&char=1332,1351
6620	Harry Leitch	CityOfResidence	Cambridge	Section	2	University of Cambridge	partial	Leitch grew up in Edinburgh where he attended George Watson's College. Following graduation in 2003, Leitch entered the University of Cambridge	http://nif.dbpedia.org/wiki/en/Harry_Leitch?dbpv=2016-10&nif=phrase&char=1148,1171
6621	Satendra Nandan	CityOfResidence	Canberra	Section	1	Canberra	exact	Nandan was born in Nadi, Fiji. After completing his secondary education he studied in Delhi, Leeds, London and Canberra	http://nif.dbpedia.org/wiki/en/Satendra_Nandan?dbpv=2016-10&nif=word&char=218,226
6622	Lauren Wells (athlete)	CityOfResidence	Canberra	Section	1	University of Canberra	partial	Boden was born on 3 August 1988 in Canberra. She attended Kaleen Primary School before going to high school at Lyneham High School and Daramalan College. She then attended the University of Canberra	http://nif.dbpedia.org/wiki/en/Lauren_Wells_(athlete)?dbpv=2016-10&nif=phrase&char=739,761
6625	The Barbarian (wrestler)	CityOfResidence	Charlotte, North Carolina	Section	3	Charlotte, North Carolina	exact	Sione has seven children with his wife, Seini Tonga. His youngest son, Peter, is a standout college football player, who signed with Brigham Young University in February 2005. However, in the early stages of his BYU contract, Peter withdrew in order to play closer to his home in Charlotte, North Carolina	http://nif.dbpedia.org/wiki/en/The_Barbarian_(wrestler)?dbpv=2016-10&nif=phrase&char=9234,9259
6625	The Barbarian (wrestler)	CityOfResidence	Charlotte, North Carolina	Section	3	Charlotte, North Carolina	exact	When he is not wrestling, he runs a small construction business in his hometown of Charlotte, North Carolina	http://nif.dbpedia.org/wiki/en/The_Barbarian_(wrestler)?dbpv=2016-10&nif=phrase&char=9693,9718
6627	P. Sathyanarayanan	CityOfResidence	Chennai	Section	1	Anna University, Chennai	partial	P.Sathyanarayanan studied B.E.(Computer Science and Engineering) at Anna University, Chennai	http://nif.dbpedia.org/wiki/en/P._Sathyanarayanan?dbpv=2016-10&nif=phrase&char=192,216
6627	P. Sathyanarayanan	CityOfResidence	Chennai	Abstract	0	Chennai	exact	P. Sathyanarayanan (born 21 December 1972) is an Indian entrepreneur, who resides in Chennai	http://nif.dbpedia.org/wiki/en/P._Sathyanarayanan?dbpv=2016-10&nif=word&char=85,92
6630	Samantha Ruth Prabhu	CityOfResidence	Chennai	Section	3.1	2015 Chennai floods	partial	Through her charitable trust, Samantha entered into an agreement in January 2015 to pay a third of the hospital bills of one infant per week who required intensive care support at Andhra Hospitals. Under the arrangement, Samantha agreed to contribute towards a third of the bills, while Andhra Hospitals would also pay a third of the bill and the remaining third would be paid by the parents. In November 2015, Samantha entered into a further agreement with Andhra Hospitals to sponsor vaccination of all infants below six months for rotaviral infections free of cost. Later in the month, the actress took part in an organ donation pledge at Madhapur. During the 2015 Chennai floods	http://nif.dbpedia.org/wiki/en/Samantha_Ruth_Prabhu?dbpv=2016-10&nif=phrase&char=21839,21858
6630	Samantha Ruth Prabhu	CityOfResidence	Chennai	Abstract	0	Chennai	exact	Samantha was born and raised in Chennai	http://nif.dbpedia.org/wiki/en/Samantha_Ruth_Prabhu?dbpv=2016-10&nif=word&char=362,369
6630	Samantha Ruth Prabhu	CityOfResidence	Chennai	Section	1	Stella Maris College, Chennai	partial	Born on April 28, 1987 to a Malayali mother and a Telugu father, Samantha was brought up in Pallavaram in Chennai, Tamil Nadu as the youngest child of the family to Prabhu and Ninette and two elder brothers Jonathan and David, whilst becoming fluent in the Tamil language. Despite her mixed regional background, Samantha has cited that she sees herself as a Tamilian, as she was brought up speaking Tamil and English at home. As a part of her education, Samantha schooled at Holy Angels Anglo Indian Higher Secondary School and then completed a degree in commerce at Stella Maris College, Chennai	http://nif.dbpedia.org/wiki/en/Samantha_Ruth_Prabhu?dbpv=2016-10&nif=phrase&char=2220,2249
6630	Samantha Ruth Prabhu	CityOfResidence	Chennai	Section	1	Chennai	exact	Born on April 28, 1987 to a Malayali mother and a Telugu father, Samantha was brought up in Pallavaram in Chennai	http://nif.dbpedia.org/wiki/en/Samantha_Ruth_Prabhu?dbpv=2016-10&nif=word&char=1759,1766
6639	Shiba Ali Khan	CityOfResidence	Dhaka	Section	1	Dhaka	exact	Khan was born in Munshiganj, Bangladesh and she lived there up to the age of 15 and studied at the "A.V.J.M. Government Girl's High School", afterwards moving to Dhaka	http://nif.dbpedia.org/wiki/en/Shiba_Ali_Khan?dbpv=2016-10&nif=word&char=684,689
6641	Lutz Bachmann	CityOfResidence	Dresden	Section	1.1	Dresden	exact	Born in 1973 in Dresden	http://nif.dbpedia.org/wiki/en/Lutz_Bachmann?dbpv=2016-10&nif=word&char=117,124
6643	Roy V. Wright	CityOfResidence	East Orange, New Jersey	Section	1	East Orange, New Jersey	exact	Wright was born October 8, 1876 in Red Wing, Minnesota, the son of Reuben Andrus Wright (1851–1927) and Louisa Anna Schaefer Wright (1855-1945). He attended public schools in Minneapolis, Minnesota and was an 1898 graduate of the University of Minnesota with a degree in Mechanical Engineering. He moved to East Orange, New Jersey	http://nif.dbpedia.org/wiki/en/Roy_V._Wright?dbpv=2016-10&nif=phrase&char=467,490
6645	Rahim Jaffer	CityOfResidence	Edmonton	Abstract	0	Edmonton—Strathcona	partial	Rahim Nizar Jaffer (Urdu: رحيم جعفر‎; born December 15, 1971) is a former Canadian politician and a former Member of Parliament. He served in the Canadian House of Commons from 1997 to 2008, representing the Alberta riding of Edmonton—Strathcona	http://nif.dbpedia.org/wiki/en/Rahim_Jaffer?dbpv=2016-10&nif=word&char=226,245
6645	Rahim Jaffer	CityOfResidence	Edmonton	Section	1	Edmonton	exact	Jaffer was born to an Ismaili Muslim family in Kampala, Uganda. When he was a young child, he and his family emigrated to Canada to escape further persecution in Uganda after the government of Idi Amin confiscated their business and their home. They settled in Edmonton	http://nif.dbpedia.org/wiki/en/Rahim_Jaffer?dbpv=2016-10&nif=word&char=825,833
