8650	Paul Murphy (Irish politician)	PartyAfiiliation	Anti-Austerity Alliance	Abstract	0	Anti-Austerity Alliance	exact	Paul Murphy (born 13 April 1983) is an Irish Socialist Party politician. He was elected as an Teachta Dála (TD) for the Anti-Austerity Alliance	http://nif.dbpedia.org/wiki/en/Paul_Murphy_(Irish_politician)?dbpv=2016-10&nif=phrase&char=120,143
8650	Paul Murphy (Irish politician)	PartyAfiiliation	Anti-Austerity Alliance	Section	3	Anti-Austerity Alliance	exact	Murphy was elected to Dáil Éireann for the Anti-Austerity Alliance	http://nif.dbpedia.org/wiki/en/Paul_Murphy_(Irish_politician)?dbpv=2016-10&nif=phrase&char=3838,3861
8652	Melchior Wathelet, Jr.	PartyAfiiliation	Centre démocrate humaniste	Abstract	0	Centre démocrate humaniste	exact	Melchior Wathelet (born 30 September 1977 in Verviers) is a Belgian politician, Secretary of State of Environment, Energy, Mobility and Institutional Reforms, and member of the Centre démocrate humaniste	http://nif.dbpedia.org/wiki/en/Melchior_Wathelet,_Jr.?dbpv=2016-10&nif=phrase&char=177,203
8654	Jaap de Hoop Scheffer	PartyAfiiliation	Christian Democratic Appeal	Abstract	0	Christian Democratic Appeal	exact	He previously served as a Member of the House of Representatives from 3 June 1986 until 23 May 2002, and became the Parliamentary leader of the Christian Democratic Appeal	http://nif.dbpedia.org/wiki/en/Jaap_de_Hoop_Scheffer?dbpv=2016-10&nif=phrase&char=404,431
8654	Jaap de Hoop Scheffer	PartyAfiiliation	Christian Democratic Appeal	Abstract	0	Christian Democratic Appeal	exact	Jakob Gijsbert "Jaap" de Hoop Scheffer ([ˈjaːb də ˈɦoːp ˈsxɛfər] (13px listen); born 3 April 1948) is a retired Dutch politician of the Christian Democratic Appeal	http://nif.dbpedia.org/wiki/en/Jaap_de_Hoop_Scheffer?dbpv=2016-10&nif=phrase&char=136,163
8662	David Davis (British politician)	PartyAfiiliation	Conservative Party 	Abstract	0	Conservative party chairman	partial	Entering Parliament in 1987 at the age of 38 for the Boothferry constituency, in his subsequent political career he held the positions of Conservative party chairman	http://nif.dbpedia.org/wiki/en/David_Davis_(British_politician)?dbpv=2016-10&nif=phrase&char=776,803
8689	Grant Hill (politician)	PartyAfiiliation	Conservative Party of Canada	Abstract	0	Conservative Party of Canada	exact	Grant Hill, PC (born September 20, 1943) is a former Canadian Member of Parliament for the Conservative Party of Canada	http://nif.dbpedia.org/wiki/en/Grant_Hill_(politician)?dbpv=2016-10&nif=phrase&char=91,119
8690	James Moore (Canadian politician)	PartyAfiiliation	Conservative Party of Canada	Section	2.1	Conservative Party of Canada	exact	In the 2000 federal election Moore was the Canadian Alliance candidate in the federal riding of Port Moody—Coquitlam—Port Coquitlam. At the age of 24 Moore defeated Liberal Party incumbent Lou Sekora by a 20 percentage point margin. With his election win Moore became the youngest member of Parliament ever elected in the province of British Columbia. As a member of the Official Opposition Moore served as Deputy Foreign Affairs Critic and Deputy National Revenue Critic, and was later promoted to serve as the Senior Transport Critic and Vice-Chair of the Commons Transport Committee. In 2003, the Canadian Alliance merged with the Progressive Conservative Party of Canada to form the Conservative Party of Canada	http://nif.dbpedia.org/wiki/en/James_Moore_(Canadian_politician)?dbpv=2016-10&nif=phrase&char=2528,2556
8690	James Moore (Canadian politician)	PartyAfiiliation	Conservative Party of Canada	Section	2.1	Progressive Conservative Party of Canada	partial	In the 2000 federal election Moore was the Canadian Alliance candidate in the federal riding of Port Moody—Coquitlam—Port Coquitlam. At the age of 24 Moore defeated Liberal Party incumbent Lou Sekora by a 20 percentage point margin. With his election win Moore became the youngest member of Parliament ever elected in the province of British Columbia. As a member of the Official Opposition Moore served as Deputy Foreign Affairs Critic and Deputy National Revenue Critic, and was later promoted to serve as the Senior Transport Critic and Vice-Chair of the Commons Transport Committee. In 2003, the Canadian Alliance merged with the Progressive Conservative Party of Canada	http://nif.dbpedia.org/wiki/en/James_Moore_(Canadian_politician)?dbpv=2016-10&nif=phrase&char=2475,2515
8693	Rob Anders	PartyAfiiliation	Conservative Party of Canada	Abstract	0	Conservative Party of Canada	exact	Robert J. "Rob" Anders (born April 1, 1972) is a former Canadian politician. He represented the riding of Calgary West from 1997 until 2015 and was a founding member of the Conservative Party of Canada	http://nif.dbpedia.org/wiki/en/Rob_Anders?dbpv=2016-10&nif=phrase&char=173,201
8695	Nexhat Daci	PartyAfiiliation	Democratic League of Dardania	Section	4	Democratic League of Dardania	exact	 *  Ibrahim Rugova  *  Democratic League of Dardania	http://nif.dbpedia.org/wiki/en/Nexhat_Daci?dbpv=2016-10&nif=phrase&char=2512,2542
8695	Nexhat Daci	PartyAfiiliation	Democratic League of Dardania	Abstract	0	Democratic League of Dardania	exact	Nexhat Daci (pronounced [neˈdʒat ˈdaːtsi]; born July 26, 1944 in Veliki Trnovac, Bujanovac, Serbia) is a Kosovan politician. He was elected as the speaker of Assembly of Kosovo in 2001 as a member of President Ibrahim Rugova's Democratic League of Kosovo (LDK). In 2006, he was ousted from the speakership due to infighting within the LDK He is a member of the Assembly of Kosovo and the leader of the Democratic League of Dardania	http://nif.dbpedia.org/wiki/en/Nexhat_Daci?dbpv=2016-10&nif=phrase&char=402,431
8768	John Edwards	PartyAfiiliation	Democratic Party 	Section	8	Opinion polling for the Democratic Party (United States) presidential primaries, 2008	partial	 *  Two Americas  *  United States presidential election, 2008  *  Official and Potential 2008 United States presidential election Democratic candidates  *  Opinion polling for the Democratic Party (United States) presidential primaries, 2008	http://nif.dbpedia.org/wiki/en/John_Edwards?dbpv=2016-10&nif=phrase&char=34737,34823
8826	Nigel Jones, Baron Jones of Cheltenham	PartyAfiiliation	Liberal Democrats	Section	8	Cheltenham Liberal Democrats	partial	 *  Hansard 1803–2005: contributions in Parliament by Nigel Jones  *  Lord Jones of Cheltenham profile at the site of Liberal Democrats  *  Cheltenham Liberal Democrats	http://nif.dbpedia.org/wiki/en/Nigel_Jones,_Baron_Jones_of_Cheltenham?dbpv=2016-10&nif=phrase&char=3133,3162
8828	Roger Williams (British politician)	PartyAfiiliation	Liberal Democrats	Section	5	Brecon and Radnorshire Liberal Democrats	partial	 *  Roger Williams MP official constituency website  *  Profile at the Liberal Democrats  *  Profile at the Welsh Liberal Democrats  * Brecon and Radnorshire Liberal Democrats	http://nif.dbpedia.org/wiki/en/Roger_Williams_(British_politician)?dbpv=2016-10&nif=phrase&char=1879,1919
8832	Agatha Sangma	PartyAfiiliation	Nationalist Congress Party	Abstract	0	Nationalist Congress Party	exact	Agatha K. Sangma (born 24 July 1980) is a former Member of Parliament of India (MP), and was part of the 15th Lok Sabha. She represented the Tura constituency of Meghalaya following the 2009 parliamentary election as a candidate of the Nationalist Congress Party	http://nif.dbpedia.org/wiki/en/Agatha_Sangma?dbpv=2016-10&nif=phrase&char=236,262
8833	Georgina te Heuheu	PartyAfiiliation	New Zealand National Party	Abstract	0	New Zealand National Party	exact	Georgina Manunui te Heuheu QSO (born 1943) is a Māori descent of Tūhoe, Tūwharetoa, Te Arawa and Ngāti Awa. MP in the New Zealand National Party	http://nif.dbpedia.org/wiki/en/Georgina_te_Heuheu?dbpv=2016-10&nif=phrase&char=118,144
8835	John Hayes (New Zealand politician)	PartyAfiiliation	New Zealand National Party	Section	3	New Zealand National Party	exact	In the 2005 election, Hayes contested as a member of the New Zealand National Party	http://nif.dbpedia.org/wiki/en/John_Hayes_(New_Zealand_politician)?dbpv=2016-10&nif=phrase&char=1910,1936
8836	Marilyn Waring	PartyAfiiliation	New Zealand National Party	Abstract	0	New Zealand National Party	exact	She served as a member of the Parliament of New Zealand for the conservative New Zealand National Party	http://nif.dbpedia.org/wiki/en/Marilyn_Waring?dbpv=2016-10&nif=phrase&char=377,403
8836	Marilyn Waring	PartyAfiiliation	New Zealand National Party	Section	2.2	New Zealand National Party	exact	In the 1975 general election, she became the New Zealand National Party	http://nif.dbpedia.org/wiki/en/Marilyn_Waring?dbpv=2016-10&nif=phrase&char=4936,4962
8839	Ghulam Mustafa Khar	PartyAfiiliation	Pakistan Peoples Party	Section	2	Pakistan Peoples Party	exact	In 1967 Khar joined Zulfikar Ali Bhutto as one of the founding members of the Pakistan Peoples Party	http://nif.dbpedia.org/wiki/en/Ghulam_Mustafa_Khar?dbpv=2016-10&nif=phrase&char=475,497
8840	Hina Rabbani Khar	PartyAfiiliation	Pakistan Peoples Party	Section	2.1	Pakistan Peoples Party	exact	In 2007, she made an unsuccessful attempt to renew her alliance with the PML-Q, but the party denied her a ticket platform to campaign for re-election in 2008. She was subsequently invited to join the Pakistan Peoples Party	http://nif.dbpedia.org/wiki/en/Hina_Rabbani_Khar?dbpv=2016-10&nif=phrase&char=3580,3602
8840	Hina Rabbani Khar	PartyAfiiliation	Pakistan Peoples Party	Abstract	0	Pakistan Peoples Party	exact	Khar is a member of an influential feudal family in Multan. She studied business at LUMS and Amherst before entering politics as a member of the national assembly in 2002, representing the PML-Q and becoming a junior minister responsible for economic policy under the Prime Minister Shaukat Aziz. In 2009, after switching parties and winning re-election with the Pakistan Peoples Party	http://nif.dbpedia.org/wiki/en/Hina_Rabbani_Khar?dbpv=2016-10&nif=phrase&char=621,643
8840	Hina Rabbani Khar	PartyAfiiliation	Pakistan Peoples Party	Section	2.2.1	Central Executive Committee of the Pakistan Peoples Party	partial	During her two-year-long appointment as the country's foreign minister she attracted significant global attention on her status as Pakistan's first women foreign minister. She was interviewed by Charlie Rose, CBS News and Washington Post among others. She served as a high-ranking member of the Central Executive Committee of the Pakistan Peoples Party	http://nif.dbpedia.org/wiki/en/Hina_Rabbani_Khar?dbpv=2016-10&nif=phrase&char=9006,9063
8917	John Spencer (politician)	PartyAfiiliation	Republican Party 	Section	4	state Republican Party organization	partial	On May 31, 2006, Spencer won the endorsement of the state Republican Party organization	http://nif.dbpedia.org/wiki/en/John_Spencer_(politician)?dbpv=2016-10&nif=phrase&char=3538,3573
8937	Lyman Trumbull	PartyAfiiliation	Republican Party 	Section	8	Remarks of Hon. Lyman Trumbull, of Illinois, on seizure of arsenals at Harper's Ferry, Va., and Liberty, Mo., and in vindication of the Republican party and its creed, in response to Senators Chesnut, Yulee, Saulsbury, Clay and Pugh. Delivered in the United States Senate December, 6, 7, and 8 1859	partial	 *  White, Horace.The Life of Lyman Trumbull, Boston: Houghton Mifflin, 1913.  *  Remarks of Hon. Lyman Trumbull, of Illinois, on seizure of arsenals at Harper's Ferry, Va., and Liberty, Mo., and in vindication of the Republican party and its creed, in response to Senators Chesnut, Yulee, Saulsbury, Clay and Pugh. Delivered in the United States Senate December, 6, 7, and 8 1859	http://nif.dbpedia.org/wiki/en/Lyman_Trumbull?dbpv=2016-10&nif=phrase&char=6252,6551
8953	Rick Santorum	PartyAfiiliation	Republican Party 	Abstract	0	2012 Republican Party presidential nomination	partial	Richard John "Rick" Santorum, SMOM (born May 10, 1958) is an American attorney and Republican Party politician. He served as a United States Senator representing Pennsylvania (1995–2007) and was the Senate's third-ranking Republican (2001–07). He ran as a candidate for the 2012 Republican Party presidential nomination	http://nif.dbpedia.org/wiki/en/Rick_Santorum?dbpv=2016-10&nif=phrase&char=274,319
8953	Rick Santorum	PartyAfiiliation	Republican Party 	Section	12	Republican Party presidential primaries, 2016	partial	 *  Republican Party presidential primaries, 2012  *  Republican Party presidential primaries, 2016	http://nif.dbpedia.org/wiki/en/Rick_Santorum?dbpv=2016-10&nif=phrase&char=56003,56049
8953	Rick Santorum	PartyAfiiliation	Republican Party 	Section	12	Republican Party presidential candidates, 2016	partial	 *  Republican Party presidential primaries, 2012  *  Republican Party presidential primaries, 2016  *  Republican Party presidential candidates, 2016	http://nif.dbpedia.org/wiki/en/Rick_Santorum?dbpv=2016-10&nif=phrase&char=56053,56100
8953	Rick Santorum	PartyAfiiliation	Republican Party 	Section	12	Republican Party presidential primaries, 2012	partial	 *  Republican Party presidential primaries, 2012	http://nif.dbpedia.org/wiki/en/Rick_Santorum?dbpv=2016-10&nif=phrase&char=55953,55999
8961	Adam Ingram (SNP politician)	PartyAfiiliation	Scottish National Party	Abstract	0	Scottish National Party	exact	Adam Hamilton Ingram (born 1 May 1951) is a Scottish politician who was a Scottish National Party	http://nif.dbpedia.org/wiki/en/Adam_Ingram_(SNP_politician)?dbpv=2016-10&nif=phrase&char=74,97
8962	Alasdair Allan	PartyAfiiliation	Scottish National Party	Section	1	Scottish National Party	exact	A native of Ashkirk, near Selkirk, Alasdair Allan attended Glasgow and Aberdeen Universities and devoted his time and employment to the Scottish National Party	http://nif.dbpedia.org/wiki/en/Alasdair_Allan?dbpv=2016-10&nif=phrase&char=263,286
8963	Alasdair Morgan	PartyAfiiliation	Scottish National Party	Abstract	0	Depute Leader of the Scottish National Party	partial	Alasdair Neil Morgan (born 21 April 1945) is a Scottish politician. He was Depute Leader of the Scottish National Party	http://nif.dbpedia.org/wiki/en/Alasdair_Morgan?dbpv=2016-10&nif=phrase&char=75,119
8963	Alasdair Morgan	PartyAfiiliation	Scottish National Party	Abstract	0	Scottish National Party	exact	Alasdair Neil Morgan (born 21 April 1945) is a Scottish politician. He was Depute Leader of the Scottish National Party from 1990 to 1991 and a Scottish National Party	http://nif.dbpedia.org/wiki/en/Alasdair_Morgan?dbpv=2016-10&nif=phrase&char=144,167
8964	Andrew Welsh (politician)	PartyAfiiliation	Scottish National Party	Section	2.1	Scottish National Party	exact	He was the Scottish National Party	http://nif.dbpedia.org/wiki/en/Andrew_Welsh_(politician)?dbpv=2016-10&nif=phrase&char=319,342
8965	Andrew Wilson (politician)	PartyAfiiliation	Scottish National Party	Section	1	Scottish National Party	exact	Whilst attending the University of Strathclyde, Glasgow, (from where he graduated in 1992 with a degree in economics and politics) he was elected Vice President of the Students Association and became National Convener of the Scottish National Party	http://nif.dbpedia.org/wiki/en/Andrew_Wilson_(politician)?dbpv=2016-10&nif=phrase&char=351,374
8966	Arthur Donaldson	PartyAfiiliation	Scottish National Party	Abstract	0	Scottish National Party	exact	Arthur William Donaldson (13 December 1901 – 18 January 1993) was a Scottish journalist and Scottish National Party	http://nif.dbpedia.org/wiki/en/Arthur_Donaldson?dbpv=2016-10&nif=phrase&char=92,115
8967	Mizuho Fukushima	PartyAfiiliation	Social Democratic Party 	Abstract	0	Social Democratic Party of Japan	partial	Mizuho Fukushima (福島 瑞穂 Fukushima Mizuho, born 24 December 1955) is a Japanese politician. A native of Nobeoka, Miyazaki, she has been a member of the House of Councillors since 1998, was re-elected in 2004 and 2010,and was the head of the Social Democratic Party of Japan	http://nif.dbpedia.org/wiki/en/Mizuho_Fukushima?dbpv=2016-10&nif=phrase&char=240,272
8972	Heinz Fischer	PartyAfiiliation	Social Democratic Party of Austria	Abstract	0	Social Democratic Party of Austria	exact	Heinz Fischer GColIH (German pronunciation: [haɪnts ˈfɪʃɐ] (13px listen); born 9 October 1938) is an Austrian politician. He took office as President of Austria on 8 July 2004 and was re-elected for a second and last term on 25 April 2010, leaving office on 8 July 2016. Fischer previously served as Minister of Science from 1983 to 1987 and as President of the National Council of Austria from 1990 to 2002. A member of the Social Democratic Party of Austria	http://nif.dbpedia.org/wiki/en/Heinz_Fischer?dbpv=2016-10&nif=phrase&char=425,459
8974	Louise Schroeder	PartyAfiiliation	Social Democratic Party of Germany	Abstract	0	Social Democratic Party of Germany	exact	Louise Dorothea Schroeder (2 April 1887 in Altona (Elbe) – 4 June 1957 in Berlin) was a German politician of the Social Democratic Party of Germany	http://nif.dbpedia.org/wiki/en/Louise_Schroeder?dbpv=2016-10&nif=phrase&char=113,147
8975	Otto Grotewohl	PartyAfiiliation	Social Democratic Party of Germany	Section	1	Independent Social Democratic Party of Germany	partial	Grotewohl was born in the city of Braunschweig (which would be part of West Germany during the partition) on 11 March 1894 and his father was a master tailor. Following World War I started his political career as a leader of the Independent Social Democratic Party of Germany	http://nif.dbpedia.org/wiki/en/Otto_Grotewohl?dbpv=2016-10&nif=phrase&char=456,502
8975	Otto Grotewohl	PartyAfiiliation	Social Democratic Party of Germany	Section	1	Social Democratic Party of Germany	exact	Grotewohl was born in the city of Braunschweig (which would be part of West Germany during the partition) on 11 March 1894 and his father was a master tailor. Following World War I started his political career as a leader of the Independent Social Democratic Party of Germany (USPD) and minister in the Free State of Brunswick. In 1922 Grotewohl with the majority of the USPD members joined the Social Democratic Party of Germany	http://nif.dbpedia.org/wiki/en/Otto_Grotewohl?dbpv=2016-10&nif=phrase&char=622,656
8977	Qoriniasi Bale	PartyAfiiliation	Soqosoqo Duavata ni Lewenivanua	Section	3	Soqosoqo Duavata ni Lewenivanua	exact	A member of the Soqosoqo Duavata ni Lewenivanua	http://nif.dbpedia.org/wiki/en/Qoriniasi_Bale?dbpv=2016-10&nif=phrase&char=2233,2264
8978	John White (loyalist)	PartyAfiiliation	Ulster Democratic Party	Abstract	0	Ulster Democratic Party	exact	John White (born 1950) is a former leading loyalist in Northern Ireland. He was sometimes known by the nickname 'Coco'. White was a leading figure in the loyalist paramilitary group, the Ulster Defence Association (UDA) and, following a prison sentence for murder, entered politics as a central figure in the Ulster Democratic Party	http://nif.dbpedia.org/wiki/en/John_White_(loyalist)?dbpv=2016-10&nif=phrase&char=309,332
8978	John White (loyalist)	PartyAfiiliation	Ulster Democratic Party	Section	4	Ulster Democratic Party	exact	Upon his release in 1992, White joined the Ulster Democratic Party	http://nif.dbpedia.org/wiki/en/John_White_(loyalist)?dbpv=2016-10&nif=phrase&char=3918,3941
8979	Avalon Roberts	PartyAfiiliation	Alberta Liberal Party	Section	2	Alberta Liberal Party	exact	A long-standing Liberal Party activist, Roberts campaigned for the Liberal Party of Canada in the 2004 federal election against Conservative leader Stephen Harper, finishing second with 9,501 votes. She ran provincially for the Alberta Liberal Party	http://nif.dbpedia.org/wiki/en/Avalon_Roberts?dbpv=2016-10&nif=phrase&char=2088,2109
8983	Cristina Fernández de Kirchner	PartyAfiiliation	Justicialist Party	Section	2	Justicialist Party	exact	Cristina Kirchner was elected deputy for the provincial legislature of Santa Cruz in 1989. The Justicialist Party	http://nif.dbpedia.org/wiki/en/Cristina_Fernández_de_Kirchner?dbpv=2016-10&nif=phrase&char=5282,5300
8984	Juan Carlos Marino (Argentine politician)	PartyAfiiliation	Radical Civic Union	Abstract	0	Radical Civic Union	exact	Juan Carlos Marino (born October 23, 1963) is an Argentine Radical Civic Union	http://nif.dbpedia.org/wiki/en/Juan_Carlos_Marino_(Argentine_politician)?dbpv=2016-10&nif=phrase&char=59,78
8986	John Larkin (Northern Ireland)	PartyAfiiliation	Alliance Party of Northern Ireland	Section	2	Alliance Party of Northern Ireland	exact	In the early 1980s he was involved in politics as a member of the Alliance Party of Northern Ireland	http://nif.dbpedia.org/wiki/en/John_Larkin_(Northern_Ireland)?dbpv=2016-10&nif=phrase&char=668,702
8987	Mohan Jena	PartyAfiiliation	Biju Janata Dal	Abstract	0	Biju Janata Dal	exact	Mohan Jena (born 14 July 1957) is a member of the 14th Lok Sabha of India. He represents the Jajpur constituency of Orissa and is a member of the Biju Janata Dal	http://nif.dbpedia.org/wiki/en/Mohan_Jena?dbpv=2016-10&nif=phrase&char=146,161
8987	Mohan Jena	PartyAfiiliation	Biju Janata Dal	Section	1	Biju Janata Dal	exact	 *  Jajpur (Lok Sabha constituency)  *  Indian general election in Orissa, 2009  *  Biju Janata Dal	http://nif.dbpedia.org/wiki/en/Mohan_Jena?dbpv=2016-10&nif=phrase&char=278,294
8988	Pedro Simon	PartyAfiiliation	Brazilian Democratic Movement Party	Abstract	0	Brazilian Democratic Movement Party	exact	Pedro Simon (born January 31, 1930) is a Brazilian politician and lawyer. He represented Rio Grande do Sul in the Federal Senate from 1991 to 2015. Previously, he was governor of Rio Grande do Sul from 1987 to 1990. Simon served as Agricultural Minister of Brazil from 1985 to 1986. He is a member of the Brazilian Democratic Movement Party	http://nif.dbpedia.org/wiki/en/Pedro_Simon?dbpv=2016-10&nif=phrase&char=305,340
8990	Ivan Uhliarik	PartyAfiiliation	Christian Democratic Movement	Abstract	0	Christian Democratic Movement	exact	Ivan Uhliarik (born 3 June 1968 in Námestovo) is a Slovak Physician and politician for the Christian Democratic Movement	http://nif.dbpedia.org/wiki/en/Ivan_Uhliarik?dbpv=2016-10&nif=phrase&char=91,120
8992	Daniel Srb	PartyAfiiliation	Croatian Party of Rights	Abstract	0	Croatian Party of Rights	exact	Daniel Srb (pronounced [daniel sr̩b]; 23 November 1964) is a Croatian right-wing politician and president of the Croatian Party of Rights	http://nif.dbpedia.org/wiki/en/Daniel_Srb?dbpv=2016-10&nif=phrase&char=113,137
8993	Juan Carlos Navarro (politician)	PartyAfiiliation	Democratic Revolutionary Party	Section	3	Democratic Revolutionary Party	exact	Juan Carlos Navarro joined the Democratic Revolutionary Party	http://nif.dbpedia.org/wiki/en/Juan_Carlos_Navarro_(politician)?dbpv=2016-10&nif=phrase&char=1499,1529
8994	Joan Roca i Caball	PartyAfiiliation	Democratic Union of Catalonia	Section	7	Democratic Union of Catalonia	exact	 *  Carlism  *  Democratic Union of Catalonia	http://nif.dbpedia.org/wiki/en/Joan_Roca_i_Caball?dbpv=2016-10&nif=phrase&char=19563,19593
8996	Gabriela Aguilar García	PartyAfiiliation	Ecologist Green Party of Mexico	Abstract	0	Ecologist Green Party of Mexico	exact	Gabriela Aguilar García (born 15 September 1973) is a Mexican politician affiliated with the Ecologist Green Party of Mexico	http://nif.dbpedia.org/wiki/en/Gabriela_Aguilar_García?dbpv=2016-10&nif=phrase&char=93,124
8997	Bruce Golding	PartyAfiiliation	Jamaica Labour Party	Section	1	Jamaica Labour Party	exact	Golding, the leader of the Jamaica Labour Party	http://nif.dbpedia.org/wiki/en/Bruce_Golding?dbpv=2016-10&nif=phrase&char=1171,1191
8997	Bruce Golding	PartyAfiiliation	Jamaica Labour Party	Section	4.2	Jamaica Labour Party	exact	A US Justice Department filing under the Foreign Agents Registration Act (FARA) showed that Manatt, Phelps & Phillips had secured a contract worth US $400,000 to represent the Jamaican government in the treaty dispute. Karl Samuda, Minister of Industry, Investment and Commerce, made a statement in which he noted that unnamed members of the Jamaica Labour Party had approached Harold Brady, to see whether—through his wide network of international contacts—he could assist in facilitating the opening of discussions between the US authorities and the Government of Jamaica, and thereby seek to resolve what had become a treaty dispute between the US and Jamaica. In a statement made by Golding on 11 May 2010 in Parliament, he revealed that he had sanctioned the initiative to lobby the US Government but that the initiative was to be undertaken by the Jamaica Labour Party	http://nif.dbpedia.org/wiki/en/Bruce_Golding?dbpv=2016-10&nif=phrase&char=5451,5471
8997	Bruce Golding	PartyAfiiliation	Jamaica Labour Party	Section	4.2	Jamaica Labour Party	exact	A US Justice Department filing under the Foreign Agents Registration Act (FARA) showed that Manatt, Phelps & Phillips had secured a contract worth US $400,000 to represent the Jamaican government in the treaty dispute. Karl Samuda, Minister of Industry, Investment and Commerce, made a statement in which he noted that unnamed members of the Jamaica Labour Party	http://nif.dbpedia.org/wiki/en/Bruce_Golding?dbpv=2016-10&nif=phrase&char=4939,4959
8997	Bruce Golding	PartyAfiiliation	Jamaica Labour Party	Abstract	0	Jamaica Labour Party	exact	Orette Bruce Golding (born 5 December 1947) is a former Jamaican politician who served as eighth Prime Minister of Jamaica from 11 September 2007 to 23 October 2011. He is a member of the Jamaica Labour Party	http://nif.dbpedia.org/wiki/en/Bruce_Golding?dbpv=2016-10&nif=phrase&char=188,208
8997	Bruce Golding	PartyAfiiliation	Jamaica Labour Party	Section	7	Jamaica Labour Party – Bruce Golding	partial	 * Jamaica Information Service, Information Service of the Government of Jamaica  * The Office of the Prime Minister   * Jamaica Labour Party – Bruce Golding	http://nif.dbpedia.org/wiki/en/Bruce_Golding?dbpv=2016-10&nif=phrase&char=10289,10325
8999	Pierre Gemayel	PartyAfiiliation	Kataeb Party	Abstract	0	Kataeb Party	exact	Sheikh Pierre Gemayel (Arabic: الشيخ بيار الجميّل‎‎) (6 November 1905 – 29 August 1984) (last name also spelt Jmayyel, Jemayyel or al-Jumayyil; Sheikh is an honorific title in Arab countries) was a Lebanese political leader. He is remembered as the founder of the Kataeb Party	http://nif.dbpedia.org/wiki/en/Pierre_Gemayel?dbpv=2016-10&nif=phrase&char=264,276
9002	Peter Brown (New Zealand politician)	PartyAfiiliation	New Zealand First	Abstract	0	New Zealand First	exact	Peter Brown (born 18 October 1939) is a former deputy leader of the New Zealand First	http://nif.dbpedia.org/wiki/en/Peter_Brown_(New_Zealand_politician)?dbpv=2016-10&nif=phrase&char=68,85
9011	Elia Kaiyamo	PartyAfiiliation	SWAPO	Abstract	0	SWAPO	exact	Dr Elia George Kaiyamo (born 10 January 1951) is a Namibian politician. A member of SWAPO	http://nif.dbpedia.org/wiki/en/Elia_Kaiyamo?dbpv=2016-10&nif=word&char=84,89
9012	Kevin Phillips (politician)	PartyAfiiliation	Saskatchewan Party	Abstract	0	Saskatchewan Party	exact	Kevin Phillips is a Canadian politician, who was elected to the Legislative Assembly of Saskatchewan in the 2011 election. He represents the electoral district of Melfort as a member of the Saskatchewan Party	http://nif.dbpedia.org/wiki/en/Kevin_Phillips_(politician)?dbpv=2016-10&nif=phrase&char=190,208
9014	Brian Moore (political activist)	PartyAfiiliation	Socialist Party USA	Section	2	Socialist Party USA	exact	In 2007, he became a socialist and joined the Socialist Party USA	http://nif.dbpedia.org/wiki/en/Brian_Moore_(political_activist)?dbpv=2016-10&nif=phrase&char=3765,3784
9014	Brian Moore (political activist)	PartyAfiiliation	Socialist Party USA	Abstract	0	Socialist Party USA	exact	Brian Patrick Moore (born June 8, 1943) is an American politician and founder of antiwar organization Nature Coast Coalition for Peace & Justice. He was the presidential nominee of the Socialist Party USA	http://nif.dbpedia.org/wiki/en/Brian_Moore_(political_activist)?dbpv=2016-10&nif=phrase&char=185,204
9015	Bram Fischer	PartyAfiiliation	South African Communist Party	Section	2	South African Communist Party	exact	Fischer joined the South African Communist Party	http://nif.dbpedia.org/wiki/en/Bram_Fischer?dbpv=2016-10&nif=phrase&char=2149,2178
9015	Bram Fischer	PartyAfiiliation	South African Communist Party	Section	1	South African Communist Party	exact	In 1937, Fischer married Molly Krige, a niece of Jan Smuts; the couple had three children. Their son, Paul died of cystic fibrosis at the age of 23 while Fischer was in prison. Molly became involved in politics and was detained without trial during the 1960 state of emergency declared after the Sharpeville massacre. In 1964, Bram, Molly and a friend, Liz Franklin, were driving to Cape Town for daughter Ilse's 21st birthday. Bram swerved the car to avoid hitting a cow that had strayed onto the road. The car veered off the road and overturned into a river, causing Molly to drown. Bram was devastated and inconsolable, devoting himself more than ever to his secret life as a leader of the South African Communist Party	http://nif.dbpedia.org/wiki/en/Bram_Fischer?dbpv=2016-10&nif=phrase&char=2053,2082
9016	Andrés Hernández Ros	PartyAfiiliation	Spanish Socialist Workers' Party	Abstract	0	Spanish Socialist Workers' Party	exact	Andrés Hernández Ros (July 30, 1948 – June 26, 2016) was a Spanish politician and member of the Spanish Socialist Workers' Party	http://nif.dbpedia.org/wiki/en/Andrés_Hernández_Ros?dbpv=2016-10&nif=phrase&char=96,128
9016	Andrés Hernández Ros	PartyAfiiliation	Spanish Socialist Workers' Party	Abstract	0	Spanish Socialist Workers' Party	exact	Hernández Ros, who was a chemist by profession, first joined the Spanish Socialist Workers' Party	http://nif.dbpedia.org/wiki/en/Andrés_Hernández_Ros?dbpv=2016-10&nif=phrase&char=537,569
9018	Tomás Gómez Franco	PartyAfiiliation	Spanish Socialist Workers' Party	Abstract	0	Spanish Socialist Workers' Party	exact	Tomás Gómez Franco (born 27 March 1968) is a Spanish politician and member of the Spanish Socialist Workers' Party	http://nif.dbpedia.org/wiki/en/Tomás_Gómez_Franco?dbpv=2016-10&nif=phrase&char=82,114
